sentence_pair,sentence1,sentence2,trial_type,subject,subject_selected_sentence,subjects_majority_vote,cluster,subjects_majority_vote_2clusters,subject_chose_majority_2clusters,agreement_2clusters,include_as_gpt_item,gpt_choice,gpt_engaged_subjects_agreement,probability_sentence1,probability_sentence2
I was just sort of hoping they would_The book is starting on the root note,I was just sort of hoping they would,The book is starting on the root note,randomly_sampled_natural,56,1.0,1.0,engaged_struggling,1.0,1,1.0,True,1.0,1.0,-29.981592213269323,-49.32416105270386
I was just sort of hoping they would_The book is starting on the root note,I was just sort of hoping they would,The book is starting on the root note,randomly_sampled_natural,56,1.0,1.0,engaged_struggling,1.0,1,1.0,True,1.0,1.0,-29.981592213269323,-49.32416105270386
I was just sort of hoping they would_The book is starting on the root note,I was just sort of hoping they would,The book is starting on the root note,randomly_sampled_natural,56,1.0,1.0,engaged_struggling,1.0,1,1.0,True,1.0,1.0,-29.981592213269323,-49.32416105270386
I was just sort of hoping they would_The book is starting on the root note,I was just sort of hoping they would,The book is starting on the root note,randomly_sampled_natural,56,1.0,1.0,engaged_struggling,1.0,1,1.0,True,1.0,1.0,-29.981592213269323,-49.32416105270386
I was just sort of hoping they would_The book is starting on the root note,I was just sort of hoping they would,The book is starting on the root note,randomly_sampled_natural,70,1.0,1.0,engaged_struggling,1.0,1,1.0,True,1.0,1.0,-29.981592213269323,-49.32416105270386
I was just sort of hoping they would_The book is starting on the root note,I was just sort of hoping they would,The book is starting on the root note,randomly_sampled_natural,70,1.0,1.0,engaged_struggling,1.0,1,1.0,True,1.0,1.0,-29.981592213269323,-49.32416105270386
I was just sort of hoping they would_The book is starting on the root note,I was just sort of hoping they would,The book is starting on the root note,randomly_sampled_natural,70,1.0,1.0,engaged_struggling,1.0,1,1.0,True,1.0,1.0,-29.981592213269323,-49.32416105270386
I was just sort of hoping they would_The book is starting on the root note,I was just sort of hoping they would,The book is starting on the root note,randomly_sampled_natural,70,1.0,1.0,engaged_struggling,1.0,1,1.0,True,1.0,1.0,-29.981592213269323,-49.32416105270386
I was just sort of hoping they would_The book is starting on the root note,I was just sort of hoping they would,The book is starting on the root note,randomly_sampled_natural,83,1.0,1.0,engaged_struggling,1.0,1,1.0,True,1.0,1.0,-29.981592213269323,-49.32416105270386
I was just sort of hoping they would_The book is starting on the root note,I was just sort of hoping they would,The book is starting on the root note,randomly_sampled_natural,83,1.0,1.0,engaged_struggling,1.0,1,1.0,True,1.0,1.0,-29.981592213269323,-49.32416105270386
I was just sort of hoping they would_The book is starting on the root note,I was just sort of hoping they would,The book is starting on the root note,randomly_sampled_natural,83,1.0,1.0,engaged_struggling,1.0,1,1.0,True,1.0,1.0,-29.981592213269323,-49.32416105270386
I was just sort of hoping they would_The book is starting on the root note,I was just sort of hoping they would,The book is starting on the root note,randomly_sampled_natural,83,1.0,1.0,engaged_struggling,1.0,1,1.0,True,1.0,1.0,-29.981592213269323,-49.32416105270386
Just hoping to see some changes either way_Not sure why people are disagreeing with you,Just hoping to see some changes either way,Not sure why people are disagreeing with you,randomly_sampled_natural,55,2.0,1.0,engaged_accurate,1.0,0,0.5,True,2.0,0.0,-39.01313775777817,-34.0688330642879
Just hoping to see some changes either way_Not sure why people are disagreeing with you,Just hoping to see some changes either way,Not sure why people are disagreeing with you,randomly_sampled_natural,55,2.0,1.0,engaged_accurate,1.0,0,0.5,True,2.0,0.0,-39.01313775777817,-34.0688330642879
Just hoping to see some changes either way_Not sure why people are disagreeing with you,Just hoping to see some changes either way,Not sure why people are disagreeing with you,randomly_sampled_natural,55,2.0,1.0,engaged_accurate,1.0,0,0.5,True,2.0,0.0,-39.01313775777817,-34.0688330642879
Just hoping to see some changes either way_Not sure why people are disagreeing with you,Just hoping to see some changes either way,Not sure why people are disagreeing with you,randomly_sampled_natural,55,2.0,1.0,engaged_accurate,1.0,0,0.5,True,2.0,0.0,-39.01313775777817,-34.0688330642879
Just hoping to see some changes either way_Not sure why people are disagreeing with you,Just hoping to see some changes either way,Not sure why people are disagreeing with you,randomly_sampled_natural,56,1.0,1.0,engaged_struggling,1.0,1,0.5,True,2.0,0.0,-39.01313775777817,-34.0688330642879
Just hoping to see some changes either way_Not sure why people are disagreeing with you,Just hoping to see some changes either way,Not sure why people are disagreeing with you,randomly_sampled_natural,56,1.0,1.0,engaged_struggling,1.0,1,0.5,True,2.0,0.0,-39.01313775777817,-34.0688330642879
Just hoping to see some changes either way_Not sure why people are disagreeing with you,Just hoping to see some changes either way,Not sure why people are disagreeing with you,randomly_sampled_natural,56,1.0,1.0,engaged_struggling,1.0,1,0.5,True,2.0,0.0,-39.01313775777817,-34.0688330642879
Just hoping to see some changes either way_Not sure why people are disagreeing with you,Just hoping to see some changes either way,Not sure why people are disagreeing with you,randomly_sampled_natural,56,1.0,1.0,engaged_struggling,1.0,1,0.5,True,2.0,0.0,-39.01313775777817,-34.0688330642879
Just hoping to see some changes either way_Not sure why people are disagreeing with you,Just hoping to see some changes either way,Not sure why people are disagreeing with you,randomly_sampled_natural,70,2.0,1.0,engaged_struggling,1.0,0,0.5,True,2.0,0.0,-39.01313775777817,-34.0688330642879
Just hoping to see some changes either way_Not sure why people are disagreeing with you,Just hoping to see some changes either way,Not sure why people are disagreeing with you,randomly_sampled_natural,70,2.0,1.0,engaged_struggling,1.0,0,0.5,True,2.0,0.0,-39.01313775777817,-34.0688330642879
Just hoping to see some changes either way_Not sure why people are disagreeing with you,Just hoping to see some changes either way,Not sure why people are disagreeing with you,randomly_sampled_natural,70,2.0,1.0,engaged_struggling,1.0,0,0.5,True,2.0,0.0,-39.01313775777817,-34.0688330642879
Just hoping to see some changes either way_Not sure why people are disagreeing with you,Just hoping to see some changes either way,Not sure why people are disagreeing with you,randomly_sampled_natural,70,2.0,1.0,engaged_struggling,1.0,0,0.5,True,2.0,0.0,-39.01313775777817,-34.0688330642879
Just hoping to see some changes either way_Not sure why people are disagreeing with you,Just hoping to see some changes either way,Not sure why people are disagreeing with you,randomly_sampled_natural,83,1.0,1.0,engaged_struggling,1.0,1,0.5,True,2.0,0.0,-39.01313775777817,-34.0688330642879
Just hoping to see some changes either way_Not sure why people are disagreeing with you,Just hoping to see some changes either way,Not sure why people are disagreeing with you,randomly_sampled_natural,83,1.0,1.0,engaged_struggling,1.0,1,0.5,True,2.0,0.0,-39.01313775777817,-34.0688330642879
Just hoping to see some changes either way_Not sure why people are disagreeing with you,Just hoping to see some changes either way,Not sure why people are disagreeing with you,randomly_sampled_natural,83,1.0,1.0,engaged_struggling,1.0,1,0.5,True,2.0,0.0,-39.01313775777817,-34.0688330642879
Just hoping to see some changes either way_Not sure why people are disagreeing with you,Just hoping to see some changes either way,Not sure why people are disagreeing with you,randomly_sampled_natural,83,1.0,1.0,engaged_struggling,1.0,1,0.5,True,2.0,0.0,-39.01313775777817,-34.0688330642879
Keep your post titles descriptive and provide context_Make a day trip to clear lake Iowa,Keep your post titles descriptive and provide context,Make a day trip to clear lake Iowa,natural_controversial,55,1.0,1.0,engaged_accurate,1.0,1,1.0,True,1.0,1.0,-44.61047720909119,-53.667246758937836
Keep your post titles descriptive and provide context_Make a day trip to clear lake Iowa,Keep your post titles descriptive and provide context,Make a day trip to clear lake Iowa,natural_controversial,55,1.0,1.0,engaged_accurate,1.0,1,1.0,True,1.0,1.0,-44.61047720909119,-53.667246758937836
Keep your post titles descriptive and provide context_Make a day trip to clear lake Iowa,Keep your post titles descriptive and provide context,Make a day trip to clear lake Iowa,natural_controversial,55,1.0,1.0,engaged_accurate,1.0,1,1.0,True,1.0,1.0,-44.61047720909119,-53.667246758937836
Keep your post titles descriptive and provide context_Make a day trip to clear lake Iowa,Keep your post titles descriptive and provide context,Make a day trip to clear lake Iowa,natural_controversial,55,1.0,1.0,engaged_accurate,1.0,1,1.0,True,1.0,1.0,-44.61047720909119,-53.667246758937836
Keep your post titles descriptive and provide context_Make a day trip to clear lake Iowa,Keep your post titles descriptive and provide context,Make a day trip to clear lake Iowa,natural_controversial,56,1.0,1.0,engaged_struggling,1.0,1,1.0,True,1.0,1.0,-44.61047720909119,-53.667246758937836
Keep your post titles descriptive and provide context_Make a day trip to clear lake Iowa,Keep your post titles descriptive and provide context,Make a day trip to clear lake Iowa,natural_controversial,56,1.0,1.0,engaged_struggling,1.0,1,1.0,True,1.0,1.0,-44.61047720909119,-53.667246758937836
Keep your post titles descriptive and provide context_Make a day trip to clear lake Iowa,Keep your post titles descriptive and provide context,Make a day trip to clear lake Iowa,natural_controversial,56,1.0,1.0,engaged_struggling,1.0,1,1.0,True,1.0,1.0,-44.61047720909119,-53.667246758937836
Keep your post titles descriptive and provide context_Make a day trip to clear lake Iowa,Keep your post titles descriptive and provide context,Make a day trip to clear lake Iowa,natural_controversial,56,1.0,1.0,engaged_struggling,1.0,1,1.0,True,1.0,1.0,-44.61047720909119,-53.667246758937836
Keep your post titles descriptive and provide context_Make a day trip to clear lake Iowa,Keep your post titles descriptive and provide context,Make a day trip to clear lake Iowa,natural_controversial,70,1.0,1.0,engaged_struggling,1.0,1,1.0,True,1.0,1.0,-44.61047720909119,-53.667246758937836
Keep your post titles descriptive and provide context_Make a day trip to clear lake Iowa,Keep your post titles descriptive and provide context,Make a day trip to clear lake Iowa,natural_controversial,70,1.0,1.0,engaged_struggling,1.0,1,1.0,True,1.0,1.0,-44.61047720909119,-53.667246758937836
Keep your post titles descriptive and provide context_Make a day trip to clear lake Iowa,Keep your post titles descriptive and provide context,Make a day trip to clear lake Iowa,natural_controversial,70,1.0,1.0,engaged_struggling,1.0,1,1.0,True,1.0,1.0,-44.61047720909119,-53.667246758937836
Keep your post titles descriptive and provide context_Make a day trip to clear lake Iowa,Keep your post titles descriptive and provide context,Make a day trip to clear lake Iowa,natural_controversial,70,1.0,1.0,engaged_struggling,1.0,1,1.0,True,1.0,1.0,-44.61047720909119,-53.667246758937836
Keep your post titles descriptive and provide context_Make a day trip to clear lake Iowa,Keep your post titles descriptive and provide context,Make a day trip to clear lake Iowa,natural_controversial,83,1.0,1.0,engaged_struggling,1.0,1,1.0,True,1.0,1.0,-44.61047720909119,-53.667246758937836
Keep your post titles descriptive and provide context_Make a day trip to clear lake Iowa,Keep your post titles descriptive and provide context,Make a day trip to clear lake Iowa,natural_controversial,83,1.0,1.0,engaged_struggling,1.0,1,1.0,True,1.0,1.0,-44.61047720909119,-53.667246758937836
Keep your post titles descriptive and provide context_Make a day trip to clear lake Iowa,Keep your post titles descriptive and provide context,Make a day trip to clear lake Iowa,natural_controversial,83,1.0,1.0,engaged_struggling,1.0,1,1.0,True,1.0,1.0,-44.61047720909119,-53.667246758937836
Keep your post titles descriptive and provide context_Make a day trip to clear lake Iowa,Keep your post titles descriptive and provide context,Make a day trip to clear lake Iowa,natural_controversial,83,1.0,1.0,engaged_struggling,1.0,1,1.0,True,1.0,1.0,-44.61047720909119,-53.667246758937836
List your accomplishments as a tech writer first_The rest is groomed rock down from there,List your accomplishments as a tech writer first,The rest is groomed rock down from there,randomly_sampled_natural,55,1.0,1.0,engaged_accurate,1.0,1,1.0,True,1.0,1.0,-45.571413934230804,-55.025136730633676
List your accomplishments as a tech writer first_The rest is groomed rock down from there,List your accomplishments as a tech writer first,The rest is groomed rock down from there,randomly_sampled_natural,55,1.0,1.0,engaged_accurate,1.0,1,1.0,True,1.0,1.0,-45.571413934230804,-55.025136730633676
List your accomplishments as a tech writer first_The rest is groomed rock down from there,List your accomplishments as a tech writer first,The rest is groomed rock down from there,randomly_sampled_natural,55,1.0,1.0,engaged_accurate,1.0,1,1.0,True,1.0,1.0,-45.571413934230804,-55.025136730633676
