Zone Type,Trial Number,Zone Name,Response,Reaction Time,counterbalance-o1ql,sentence1,sentence2,sentence1_type,sentence2_type,sentence1_model,sentence2_model,sentence1_bert_prob,sentence2_bert_prob,sentence1_bert_has_a_mouth_prob,sentence2_bert_has_a_mouth_prob,sentence1_electra_prob,sentence2_electra_prob,sentence1_electra_has_a_mouth_prob,sentence2_electra_has_a_mouth_prob,sentence1_roberta_prob,sentence2_roberta_prob,sentence1_roberta_has_a_mouth_prob,sentence2_roberta_has_a_mouth_prob,subject
response_button_text,77,resp6,Very confident,8299.399999999441,set 1,The number rumoured boyfriends hovers near absurdly dizzying,The number of cases is considered as large,S2,S1,roberta_has_a_mouth,roberta,-104.79924011230469,-44.29884719848633,-25.81067126013659,-19.972961224615574,-88.57249450683594,-31.32624435424805,-28.738780492916703,-18.241147296503183,-108.66250610351562,-43.976463317871094,-7.901808144291862,-22.87075438071043,28
response_button_text,78,resp6,Very confident,5695.5999999996275,set 1,Cake shop gets to decide whom they invite,The people are to say if they did,S2,S1,bert_has_a_mouth,bert,-63.32098770141602,-50.35673904418945,-17.164151026168838,-36.006797790527344,-53.6490592956543,-35.19634246826172,-36.29603251442313,-30.587690234184265,-68.85040283203125,-52.907630920410156,-19.2310243905522,-33.85599625110626,28
response_button_text,79,resp6,Very confident,9915.700000000186,set 1,Females overweight abnormally emit sharper contraceptives than cartilage,I can not have a time to go,S2,S1,electra_has_a_mouth,electra,-131.52487182617188,-49.109535217285156,-17.206873120867385,-38.387085445225246,-105.98493957519531,-29.50185394287109,-15.427422564011069,-32.315902933478355,-107.86327362060548,-50.13551330566406,-54.519829561642844,-38.0694519802928,28
response_button_text,80,resp1,Very confident,7236.900000000371,set 1,You were all on the point of that,Items were currently nearing the brink budgetary overruns,S1,S2,bert,bert_has_a_mouth,-46.2852783203125,-89.19507598876953,-29.046368546318263,-10.895724435395095,-31.192272186279297,-71.16093444824219,-28.610851399600506,-42.59892337024212,-50.41320419311523,-85.11186218261719,-34.503480546176434,-51.40696662291885,28
response_button_text,81,resp1,Very confident,4812.4000000003725,set 1,And they want people to keep it matters,Amarillo biopsy surgeries solicited will hinder Brezhnev psilocybin,S1,S2,electra,electra_has_a_mouth,-57.310508728027344,-166.91842651367188,-48.41063904762268,-22.138747135216367,-38.50416946411133,-149.94590759277344,-39.14699733257294,-28.313988079782572,-57.16741561889648,-159.86651611328125,-49.13287228439003,-52.19143691505451,28
response_button_text,82,resp6,Very confident,5576.900000000373,set 1,Battleship prognosis Eddy Stravinsky envisaged alternately sounded untenable,The pain the above shows are faring bad,S2,S1,roberta_has_a_mouth,roberta,-157.40093994140625,-71.49845123291016,-38.49998972143294,-51.102528542280204,-128.14724731445312,-54.10041427612305,-56.0441433355445,-39.51959991455078,-160.6117401123047,-67.42202758789061,-25.785203836625442,-58.58762615919113,28
response_button_text,83,resp1,Very confident,12853.200000000186,set 1,Now Peter has a man of her life,Fahrenheit misdemeanor unsatisfactory disproportionately indistinguishable acknowledgment chimpanzees schizophrenic,S1,S2,bert,bert_has_a_mouth,-57.304420471191406,-356.93670654296875,-56.34629929065704,-5.608072520308838,-40.11691284179688,-238.31814575195312,-42.52109026908874,-5.268255013906297,-58.28047180175781,-135.42520141601562,-48.28041756153107,-96.89823805229388,28
response_button_text,84,resp6,Very confident,9308.0,set 1,I am actually looking for a little bit,Emma does feel dizzy for a short while,S1,S2,roberta,roberta_has_a_mouth,-47.38960647583008,-51.8805046081543,-27.36593747884035,-19.724037664476786,-29.34149169921875,-40.93965530395508,-21.620430906303223,-19.534970158478245,-45.07210540771485,-60.17544174194336,-27.272971349768337,-6.026340621407144,28
response_button_text,85,resp6,Very confident,5266.5,set 1,Worcestershire reproduces flawed intravenous standards ascertained structurally inconclusive,All note this can be fixed in enlarge,S2,S1,roberta_has_a_mouth,roberta,-147.1803741455078,-70.89283752441406,-39.07835570945464,-49.568237319588654,-114.70819854736328,-54.201072692871094,-50.09525647299597,-50.11879536230117,-149.57644653320312,-58.66572952270508,-29.483479249708576,-69.69329626997933,28
response_button_text,86,resp3,Somewhat confident,9149.599999999627,set 1,We must want advancements in order to exist,Critics therein stress independence in deciding to switch,S1,S2,bert,bert_has_a_mouth,-55.85475540161133,-76.35942077636719,-33.17597228498198,-26.10585651546717,-41.00314712524414,-66.74661254882811,-25.780744989053346,-39.53580291569233,-60.53986740112305,-87.0375747680664,-36.985201393137686,-46.481548704206936,28
response_button_text,87,resp3,Somewhat confident,9502.799999999814,set 1,I saw the post but in the story,Photographer foresaw it coming so recreated comical memories,S1,S2,roberta,roberta_has_a_mouth,-57.25578308105469,-105.2053680419922,-45.52993202209473,-32.547351759450976,-38.01367568969727,-82.48426818847656,-37.77604433894157,-64.76278745476156,-49.3637580871582,-90.20712280273438,-39.6608607172966,-18.762896308675405,28
response_button_text,88,resp4,Somewhat confident,12975.100000000559,set 1,Acapulco crafting ingenuity cultivating despicable deserving thrift dealerships,Several of it had been up in Europe,S2,S1,electra_has_a_mouth,electra,-179.49026489257812,-56.40875625610352,-14.452862347767224,-42.04464980959892,-141.474853515625,-42.1096305847168,-20.41317169245667,-47.40848457068205,-129.36752319335938,-58.09918212890625,-69.81781004974619,-45.79211063683033,28
response_button_text,89,resp6,Very confident,7733.200000000185,set 1,be dip lower will the happens that Once,Once that happens the dip will be lower,C2,C1,all,all,-81.0960922241211,-54.0502815246582,-73.03291034698486,-24.03730875253677,-66.73725891113281,-36.89191818237305,-68.3415584564209,-22.764758467674252,-85.56875610351562,-56.83563613891602,-81.57863807678224,-20.540883541107174,28
response_button_text,90,resp1,Very confident,6948.0,set 1,So much about this already is the right,Music trained in sound austerity has bolstered psilocybin,S1,S2,electra,electra_has_a_mouth,-56.8101921081543,-117.10563659667969,-45.63937178254128,-24.75327248218946,-40.53510665893555,-99.41473388671876,-43.484878063201904,-34.459495721501305,-56.71119689941406,-96.4459228515625,-43.25438016653061,-43.52917096015153,28
response_button_text,91,resp1,Very confident,11513.0,set 1,If undergraduates have studied elsewhere check exam results,If you are an online to the website,S2,S1,roberta_has_a_mouth,roberta,-67.68415832519531,-55.16933822631836,-29.01142638549209,-33.679423451423645,-58.02837371826172,-38.010826110839844,-28.50960347801447,-37.46806883066893,-76.28013610839844,-46.444541931152344,-19.13063682708889,-33.61521065235138,28
response_button_text,92,resp6,Very confident,6621.299999999815,set 1,He was sorely regretting quitting his reputable lender,I was also considering getting a short break,S2,S1,electra_has_a_mouth,electra,-94.5438995361328,-50.05244445800781,-7.9532044794032135,-21.26254648435861,-70.18918609619139,-33.38132476806641,-8.721480499807512,-20.083280796185136,-75.83626556396484,-54.54770278930664,-36.196015818277374,-28.26232200954109,28
response_button_text,93,resp1,Very confident,11079.800000000745,set 1,Nothing horrible just very bad communication and fighting,just Nothing fighting and horrible very communication bad,C1,C2,all,all,-70.20687866210939,-83.05859375,-44.051744662225246,-79.09578585624696,-54.04268264770508,-68.90021514892578,-37.814439550042145,-68.08869040012361,-70.77469635009766,-84.18636322021484,-29.093925543129444,-76.99760437011719,28
response_button_text,94,resp6,Very confident,6473.0,set 1,No wonder alumnus love rafting expeditions midweek semesters,This and I did that in seven minutes,S2,S1,roberta_has_a_mouth,roberta,-97.9210433959961,-50.96664810180664,-60.37756171735964,-32.809173822402954,-90.34820556640624,-35.41127014160156,-66.17534103244543,-26.351347744464874,-111.41010284423828,-47.54755401611328,-8.751357789617032,-29.722398400306698,28
response_button_text,95,resp1,Very confident,11475.90000000037,set 1,Add in the right pieces for better results,Throw in some red wine for forgiving palate,S1,S2,electra,electra_has_a_mouth,-50.36405563354492,-88.70337677001953,-20.09793458133936,-5.6777306760659485,-36.73462677001953,-54.83417510986328,-18.446402511559427,-11.002232410013676,-52.23826599121094,-67.11198425292969,-18.248693816596642,-20.74268659204245,28
response_button_text,96,resp1,Very confident,3441.5,set 1,I just say this and not the point,Glastonbury reliably mobilize disenfranchised homosexuals underestimate unhealthy skeptics,S1,S2,electra,electra_has_a_mouth,-49.36785125732422,-207.1455841064453,-34.068979382514954,-13.557259668811641,-33.80414581298828,-162.6187744140625,-34.4093599319458,-11.813358823063028,-50.16026306152344,-123.08251190185548,-33.24516886472702,-81.35963443305809,28
response_button_text,97,resp1,Very confident,8240.799999999814,set 1,You can make all the place more too,Acapulco galactic collide was unsustainable merchandising Khrushchev impractical,S1,S2,electra,electra_has_a_mouth,-55.10920715332031,-198.45162963867188,-41.86006152629852,-26.30921828790997,-40.41097259521485,-161.99977111816406,-44.30692905187607,-25.9093717644173,-56.7396125793457,-144.8861846923828,-44.712944388389595,-64.54305656329961,28
response_button_text,98,resp6,Very confident,4963.200000000186,set 1,Vishnu assailant underestimating thinned inventories fuelling unjustified trimming,You still makes a complicated but from here,S2,S1,roberta_has_a_mouth,roberta,-170.4455108642578,-70.08068084716797,-44.83307229859929,-63.7812933921814,-139.10435485839844,-54.090065002441406,-46.10162969584053,-63.93165874481201,-167.45777893066406,-62.08108520507813,-30.182769646860837,-64.93460130691528,28
response_button_text,99,resp3,Somewhat confident,11189.100000000559,set 1,And how long you have the rest up,Funny how organically everything thrives in steaming comfy,S1,S2,roberta,roberta_has_a_mouth,-57.59289169311523,-92.69071197509766,-38.213038682937615,-39.044672606622036,-39.12641906738281,-77.27667999267578,-34.76605296134949,-35.64381833188236,-51.99746704101562,-108.43922424316406,-45.005568504333496,-17.31651785293434,28
response_button_text,100,resp4,Somewhat confident,12201.700000000186,set 1,Siegfried oftentimes drowns reproducing insecurities simulating needy ache,You have never place others in the comments,S2,S1,roberta_has_a_mouth,roberta,-162.93978881835938,-67.14144897460939,-41.69693594365732,-57.330198019742966,-124.8705825805664,-44.442630767822266,-50.97020609592437,-51.93650823831558,-152.53762817382812,-53.0625114440918,-22.619082041928767,-58.18825849145651,28
response_button_text,101,resp4,Somewhat confident,6338.299999999815,set 1,Was slaying vandalism if propagating anarchism eluded psilocybin,I know this is what random now for,S2,S1,electra_has_a_mouth,electra,-173.59051513671875,-58.50268936157226,-28.6289123041297,-48.183778379112475,-142.33494567871094,-45.23140335083008,-28.660408664378338,-49.85368638113141,-123.3507843017578,-59.39308547973633,-54.966987815951136,-54.12486031744629,28
response_button_text,102,resp6,Very confident,9853.900000000373,set 1,how you on want drink much to Depends,Depends on how much you want to drink,C2,C1,all,all,-83.9493179321289,-51.19259262084961,-63.44728708639741,-4.277296812488203,-64.86836242675781,-25.37106132507324,-73.48796319961549,-7.161048857931746,-79.26526641845703,-44.5027961730957,-63.26544046401978,-3.7620800439035516,28
response_button_text,103,resp1,Very confident,176204.7999999998,set 1,You had to work for me like that,I aspire to internships at sites like that,S1,S2,bert,bert_has_a_mouth,-43.43391036987305,-56.9821891784668,-21.599858878180385,-9.110769320643158,-28.571979522705078,-47.24300765991211,-17.428877353668213,-15.170214321580715,-48.37718963623047,-59.11872863769531,-22.53093498945236,-15.841031073126945,28
response_button_text,104,resp3,Somewhat confident,12623.0,set 1,Only to be in the true human love,Yea you look unresponsive a Walt Disney schizophrenic,S1,S2,bert,bert_has_a_mouth,-51.0577621459961,-115.5947265625,-34.768531054258354,-13.891007437912776,-40.236244201660156,-79.94446563720703,-29.603261470794678,-19.032388594547232,-54.72097778320313,-100.303466796875,-29.369290992617607,-53.160489533096545,28
response_button_text,105,resp1,Very confident,9848.599999999627,set 1,He is also for giving back to music,Correspondent severely beaten for drawing attention to indistinguishable,S1,S2,bert,bert_has_a_mouth,-50.282981872558594,-109.08776092529295,-30.28443717956543,-12.253294155554554,-40.33814239501953,-78.79585266113281,-38.17184370756149,-45.77961651280202,-50.68199157714844,-87.53553009033203,-24.954377979040146,-32.46576540439855,28
response_button_text,106,resp6,Very confident,5984.5,set 1,I hope you and your husband is safe,We hope mama and smelly grandpa feel better,S1,S2,roberta,roberta_has_a_mouth,-43.35469436645508,-72.66387939453125,-20.487247711978853,-23.93721280246973,-31.026390075683594,-57.34970092773438,-15.6798614859581,-31.52139249444008,-45.75764846801758,-79.69470977783203,-19.349862813949585,-6.4427525186911225,28
response_button_text,107,resp6,Very confident,8135.700000000185,set 1,I incidentally devise a loophole to speculate about,I will have a lot to talk about,S2,S1,electra_has_a_mouth,electra,-87.3420181274414,-42.94390869140625,-8.020377116620692,-13.495396546306438,-66.05286407470703,-21.221342086791992,-6.058724497735965,-8.287031366955487,-71.39594268798828,-38.79407119750977,-40.16318413615228,-9.850463574402967,28
response_button_text,108,resp1,Very confident,9627.199999999257,set 1,Jenna forget with her mom and frustrations me,Neighbours misinterpreting opportunistic disapproves indistinguishable unsatisfactory schizophrenic gastrointestinal,S1,S2,bert,bert_has_a_mouth,-68.80867004394531,-340.4822998046875,-87.4173498749733,-16.51419097302221,-60.686912536621094,-214.4752197265625,-69.06249728798865,-28.060893238032012,-79.885498046875,-166.56661987304688,-52.51412052661181,-60.449702003807936,28
response_button_text,109,resp1,Very confident,6982.400000000373,set 1,I was help that no one knew it,Rebellion doubly abound oftentimes because everyone tries allegation,S1,S2,electra,electra_has_a_mouth,-51.94306564331055,-102.25153350830078,-39.555457131937146,-37.613314361078665,-37.28709411621094,-95.04705047607422,-41.44132139207795,-24.960557249607522,-55.68846893310547,-109.57769012451172,-39.88697273749858,-71.11665178369731,28
response_button_text,110,resp6,Very confident,7752.700000000185,set 1,Brezhnev behaves like absent decorating symbolizes misplaced affections,So we said here really talked about it,S2,S1,electra_has_a_mouth,electra,-134.50657653808594,-57.59686660766602,-30.392108568591084,-41.50419441796839,-104.3385238647461,-41.394020080566406,-25.984469221293693,-51.323508856818066,-116.1612319946289,-57.01448822021485,-51.66405374143506,-44.15143910050392,28
